Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/e1b63939-f09f-4eaa-bd6c-b2110567552e/download/20200626-efinancials-trade-creditors-31.03.2020-v1.0.csv,2021-06-01,2019-07-02,575243,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/88cd3cfe-875c-4fad-8ae9-615e5fa8cbe6/download/20210601-efinancials-trade-creditors-30.06.2020-v2.0.csv,2021-06-01,2019-07-02,385647,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/31c437ec-810d-459f-b251-6c7873fccf72/download/20210601-efinancials-trade-creditors-30.09.2020-v2.0.csv,2021-06-01,2019-07-02,496333,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/8de04c41-7c03-43b6-9fbe-7feb8d405b10/download/20210601-efinancials-trade-creditors-31.12.2020-v2.0.csv,2021-06-01,2019-07-02,563305,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/63fbc96f-d40d-4d2e-bde4-116b0ece7558/download/20210419-10k-plus-fye-31.03.2020.csv,2021-06-01,2019-07-02,41739,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/ce9136a3-b177-47e1-ae00-6e96ecd8cf45/download/20210601-efinancials-trade-creditors-31.03.2021-v2.0.csv,2021-06-01,2019-07-02,768697,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/4451ceb2-a9af-4052-bbe1-0ced7ddb7ffb/download/20210601-10k-plus-fye-31.03.2021-v2.0.csv,2021-06-01,2019-07-02,78211,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Housing Properties,Stirling,https://data.stirling.gov.uk/dataset/housing-stock-profiles,https://data.stirling.gov.uk/dataset/dfba3b8d-ac94-4c1b-8ecd-c5486cfe437b/resource/c6cdebeb-308e-404e-9466-f28f52e0401b/download/20181001-housing-stock-as-at-june-2018.csv,2021-04-19,2018-05-28,11127,CSV,,LGCS Housing,,Open Government Licence 3.0 (United Kingdom),**Profile of Stirling Council's housing properties and yearly allocations.**
Housing Properties,Stirling,https://data.stirling.gov.uk/dataset/housing-stock-profiles,https://data.stirling.gov.uk/dataset/dfba3b8d-ac94-4c1b-8ecd-c5486cfe437b/resource/dbc5834e-7eea-4ae3-af2a-6ff1c9e4afae/download/20181001-housing-relets-for-year-ending-31.02.2018.csv,2021-04-19,2018-05-28,10604,CSV,,LGCS Housing,,Open Government Licence 3.0 (United Kingdom),**Profile of Stirling Council's housing properties and yearly allocations.**
Journey Times,Stirling,https://data.stirling.gov.uk/dataset/journey-times,https://data.stirling.gov.uk/dataset/6ce872f4-2f71-4676-a032-9547f94782d7/resource/0e2eb140-c3c9-4312-8508-ebeb321a4de7/download/20200115-journey-times-jan-19-to-dec-19-v1.0.csv,2021-06-02,2019-09-04,8775442,CSV,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This dataset grouping details the output from transport monitoring within Stirling.**     

**Outputs from the monitors feed into the Local Transport Strategy (LTS) which can be accessed via Stirling Council’s [website](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/).**

**Journey times’ data are gathered using Bluetooth sensors which detect Bluetooth devices travelling on monitored routes.**  

**The devices that are used are encrypted, and anonymise any data collected. No vehicles can be traced.** 

**Journey times are calculated when one device is identified at two locations, this is referred to as a Bluetooth match.**

**The collection of journey times’ data can be effected by different activities and conditions.**

**•	There must be a minimum of five Bluetooth matches before the journey time can be generated**
 
**•	Road closures will skew outputs as vehicles will be using alternative routes** 

**•	Sensors can be moved to different sites therefore results will be zero until the locations are updated **

**•	Activity of the sensors can impact results. Normally the Bluetooth sensors are active between 7am and 7pm. However, if they receive up to two weeks of insufficient sunlight there can be unprecedented periods of inactivity**

**[Traffic Scotland](https://trafficscotland.org/) can provide updates on any road closures and the [Scottish Roadworks Commissioner](https://www.roadworksscotland.org/) can give further details on any planned roadworks throughout the country.**





"
Journey Times,Stirling,https://data.stirling.gov.uk/dataset/journey-times,https://data.stirling.gov.uk/dataset/6ce872f4-2f71-4676-a032-9547f94782d7/resource/3ef1b31a-898e-40fa-8a26-eb1eb05a2c88/download/20190618-46-routes-2018-v3.csv,2021-06-02,2019-09-04,3856613,CSV,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This dataset grouping details the output from transport monitoring within Stirling.**     

**Outputs from the monitors feed into the Local Transport Strategy (LTS) which can be accessed via Stirling Council’s [website](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/).**

**Journey times’ data are gathered using Bluetooth sensors which detect Bluetooth devices travelling on monitored routes.**  

**The devices that are used are encrypted, and anonymise any data collected. No vehicles can be traced.** 

**Journey times are calculated when one device is identified at two locations, this is referred to as a Bluetooth match.**

**The collection of journey times’ data can be effected by different activities and conditions.**

**•	There must be a minimum of five Bluetooth matches before the journey time can be generated**
 
**•	Road closures will skew outputs as vehicles will be using alternative routes** 

**•	Sensors can be moved to different sites therefore results will be zero until the locations are updated **

**•	Activity of the sensors can impact results. Normally the Bluetooth sensors are active between 7am and 7pm. However, if they receive up to two weeks of insufficient sunlight there can be unprecedented periods of inactivity**

**[Traffic Scotland](https://trafficscotland.org/) can provide updates on any road closures and the [Scottish Roadworks Commissioner](https://www.roadworksscotland.org/) can give further details on any planned roadworks throughout the country.**





"
Journey Times,Stirling,https://data.stirling.gov.uk/dataset/journey-times,https://data.stirling.gov.uk/dataset/6ce872f4-2f71-4676-a032-9547f94782d7/resource/fde51662-8043-4d14-8a6b-867c75484178/download/20210107-journey-times-jan-2020-to-dec-2020-v1.0.csv,2021-06-02,2019-09-04,13458981,CSV,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This dataset grouping details the output from transport monitoring within Stirling.**     

**Outputs from the monitors feed into the Local Transport Strategy (LTS) which can be accessed via Stirling Council’s [website](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/).**

**Journey times’ data are gathered using Bluetooth sensors which detect Bluetooth devices travelling on monitored routes.**  

**The devices that are used are encrypted, and anonymise any data collected. No vehicles can be traced.** 

**Journey times are calculated when one device is identified at two locations, this is referred to as a Bluetooth match.**

**The collection of journey times’ data can be effected by different activities and conditions.**

**•	There must be a minimum of five Bluetooth matches before the journey time can be generated**
 
**•	Road closures will skew outputs as vehicles will be using alternative routes** 

**•	Sensors can be moved to different sites therefore results will be zero until the locations are updated **

**•	Activity of the sensors can impact results. Normally the Bluetooth sensors are active between 7am and 7pm. However, if they receive up to two weeks of insufficient sunlight there can be unprecedented periods of inactivity**

**[Traffic Scotland](https://trafficscotland.org/) can provide updates on any road closures and the [Scottish Roadworks Commissioner](https://www.roadworksscotland.org/) can give further details on any planned roadworks throughout the country.**





"
