,Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,FileSizeBytes,FileSizeBins
1044,This data highlights all employers across Scotland that have received a Cycling Friendly School Award,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/fa4d4cbb-b4a0-4efd-ae68-7767f6ab117d,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/2976a33d-5707-4144-8ac5-9df05abf5071/5/urql,2019-10-21T10:07:11.873Z,2019-11-26,,,JSON,,transport / mobility,active travel;business;cycling scotland,https://creativecommons.org/licenses/by/4.0/legalcode,,USMART API,True,,
1045,This data highlights all employers across Scotland that have received a Cycling Friendly School Award,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/fa4d4cbb-b4a0-4efd-ae68-7767f6ab117d,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c045f5f5-7e79-440c-a8be-477d686c5fdc,2019-10-21T10:07:11.873Z,2019-11-26,,,CSV,,transport / mobility,active travel;business;cycling scotland,https://creativecommons.org/licenses/by/4.0/legalcode,,USMART API,True,,
1046,This data set is a real-time daily upload from each cycling counter that is part of the National Monitoring Framework. The data includes pedestrian and bicycle user counts for more than 65 counters across Scotland in 20 different local authorities.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/2d0d20d6-ff8e-47a8-8fc8-10580e00a052,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/02444e7a-5bd4-4ef3-9c66-e26671bb4c8a/1/urql,2020-02-19T15:31:56.977Z,2021-09-14,,,JSON,,transport / mobility,featured;cycling scotland;traffic counts;counter;active travel,OGL3,,USMART API,True,,
1047,A real-time hourly upload from each cycling counter within North Ayrshire Council's network.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ce2214d2-242e-4d0b-a25d-3a7e283c9959,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/4b0fff26-d98d-4403-a57e-c8a863da9ba4/1/urql,2021-09-25T13:04:24.130Z,2021-11-16,,,JSON,,transport / mobility,active travel;traffic counts;cycling,OGL3,,USMART API,True,,
1048,A real-time daily upload from each cycling counter within Aberdeenshire Council's network.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/be55e07e-234e-4506-b478-b614097c355e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/4373c5be-42a7-4dd3-8062-9f8b16a4d3f1/1/urql,2021-10-23T14:34:32.003Z,2021-11-16,,,JSON,,transport / mobility,cycling;active travel;traffic counts,OGL3,,USMART API,True,,
1049,"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2017. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification. Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-2017/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/33e828ef-a1a7-4666-b938-f929f19683d4,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e74ac331-0479-4a50-8181-49c888d756c7,2019-10-17T13:27:07.273Z,2019-12-16,,,CSV,,transport / mobility,government;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1050,"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2017. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification. Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-2017/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/33e828ef-a1a7-4666-b938-f929f19683d4,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/f6db47aa-b724-422f-87d0-95bc50ecc2ec/2/urql,2019-10-17T13:27:07.273Z,2019-12-16,,,JSON,,transport / mobility,government;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1051,Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=56e2cce4-27d1-4823-b85f-49cb4582e096,2018-05-15T09:39:01.252Z,2019-12-20,,,CSV,,transport / mobility,transport;cycling;cycling scotland;active travel;reported road casualties scotland,OGL3,,USMART API,True,,
1052,Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e80be9f4-251a-4ae0-b8e8-c776393e1df0,2018-05-15T09:39:01.252Z,2019-12-20,,,XML,,transport / mobility,transport;cycling;cycling scotland;active travel;reported road casualties scotland,OGL3,,USMART API,True,,
1053,Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=38a45d25-229c-4b9d-bb85-dc39cde90a21,2018-05-15T09:39:01.252Z,2019-12-20,,,JSON,,transport / mobility,transport;cycling;cycling scotland;active travel;reported road casualties scotland,OGL3,,USMART API,True,,
1054,"Schools in Scotland which delivered Bikeability Scotland training in 2020/21. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/abd9a110-9d4d-4b06-82e1-b3b6d1b3090f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=892d071f-1787-493b-a8d7-f031979271f9,2021-10-13T12:02:45.152Z,2021-10-25,,,JSON,,transport / mobility,schools;active travel;transport,OGL3,,USMART API,True,,
1055,"Schools in Scotland which delivered Bikeability Scotland training in 2020/21. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/abd9a110-9d4d-4b06-82e1-b3b6d1b3090f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=6b17067a-86b5-4cbb-ab2f-819bd8e81c24,2021-10-13T12:02:45.152Z,2021-10-25,,,CSV,,transport / mobility,schools;active travel;transport,OGL3,,USMART API,True,,
1056,"Schools in Scotland which delivered Bikeability Scotland training in 2020/21. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/abd9a110-9d4d-4b06-82e1-b3b6d1b3090f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=7685f4d0-4919-4610-86b4-9ac457171e51,2021-10-13T12:02:45.152Z,2021-10-25,,,XML,,transport / mobility,schools;active travel;transport,OGL3,,USMART API,True,,
1057,All-mode traffic data from 48-hour surveys across Scotland in September 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5f455364-ed93-4669-825c-dda8ade2c51c,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=5db11585-bfab-48fe-9b1a-ea3f3a25b4d2,2020-02-19T10:04:20.336Z,2021-08-17,,,JSON,,transport / mobility,active travel;cycling;cycling scotland;traffic counts,OGL3,,USMART API,True,,
1058,All-mode traffic data from 48-hour surveys across Scotland in September 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5f455364-ed93-4669-825c-dda8ade2c51c,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=0a8f2a64-5d0a-4f30-bb70-29f922983db1,2020-02-19T10:04:20.336Z,2021-08-17,,,CSV,,transport / mobility,active travel;cycling;cycling scotland;traffic counts,OGL3,,USMART API,True,,
1059,All-mode traffic data from 48-hour surveys across Scotland in September 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5f455364-ed93-4669-825c-dda8ade2c51c,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=098aa09b-f080-4de1-8042-0ffe66a1aa01,2020-02-19T10:04:20.336Z,2021-08-17,,,XML,,transport / mobility,active travel;cycling;cycling scotland;traffic counts,OGL3,,USMART API,True,,
1060,Data from the Scottish Household Survey Travel Diary showing percentage of journeys by main mode of travel between 2007 and 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/43ea90d9-39d4-44a6-bb44-b83a6955f6ab,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=febbc0b9-e30b-4743-9d62-77b029c696dd,2019-04-30T12:48:40.686Z,2019-12-20,,,JSON,,transport / mobility,active travel;cycling;cycling scotland;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1061,Data from the Scottish Household Survey Travel Diary showing percentage of journeys by main mode of travel between 2007 and 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/43ea90d9-39d4-44a6-bb44-b83a6955f6ab,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=1e4e42a2-e891-4595-bbe7-043491118569,2019-04-30T12:48:40.686Z,2019-12-20,,,CSV,,transport / mobility,active travel;cycling;cycling scotland;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1062,Data from the Scottish Household Survey Travel Diary showing percentage of journeys by main mode of travel between 2007 and 2017.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/43ea90d9-39d4-44a6-bb44-b83a6955f6ab,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=48559fa7-126e-4d5a-9f5f-4ded9ca4d30f,2019-04-30T12:48:40.686Z,2019-12-20,,,XML,,transport / mobility,active travel;cycling;cycling scotland;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1063,All-mode traffic data from 48-hour surveys across Scotland in May 2018,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=093651c1-b4c8-4cc1-8343-7e91937c3e00,2020-07-20T08:51:08.163Z,2021-08-17,,,JSON,,transport / mobility,active travel;cycling scotland,OGL3,,USMART API,True,,
1064,All-mode traffic data from 48-hour surveys across Scotland in May 2018,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=42d30410-5949-4fb4-b770-7b83f27ca117,2020-07-20T08:51:08.163Z,2021-08-17,,,CSV,,transport / mobility,active travel;cycling scotland,OGL3,,USMART API,True,,
1065,All-mode traffic data from 48-hour surveys across Scotland in May 2018,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=2fbdb32d-7b03-472a-ac75-d8984e476de8,2020-07-20T08:51:08.163Z,2021-08-17,,,XML,,transport / mobility,active travel;cycling scotland,OGL3,,USMART API,True,,
1066,Anonymised trip data from Just Eat Cycles in Edinburgh from its inception in September 2018 to its discontinuation in September 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8550147c-9ce2-4382-929d-3b4ab43e554f,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/80324843-fa22-4e40-92b4-4a97f0b0be2c/2/urql,2021-01-28T09:02:11.656Z,2021-10-13,,,JSON,,infrastructure;transport / mobility,active travel,OGL3,,USMART API,True,,
1067,Anonymised trip data from Just Eat Cycles in Edinburgh from its inception in September 2018 to its discontinuation in September 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8550147c-9ce2-4382-929d-3b4ab43e554f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=5872e566-d5ac-4059-a38b-e2ae4a228fae,2021-01-28T09:02:11.656Z,2021-10-13,,,XML,,infrastructure;transport / mobility,active travel,OGL3,,USMART API,True,,
1068,Anonymised trip data from Just Eat Cycles in Edinburgh from its inception in September 2018 to its discontinuation in September 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8550147c-9ce2-4382-929d-3b4ab43e554f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=f8a61a46-1ebd-45f0-9892-da341631260c,2021-01-28T09:02:11.656Z,2021-10-13,,,CSV,,infrastructure;transport / mobility,active travel,OGL3,,USMART API,True,,
1069,All-mode traffic data from 48-hour surveys across Scotland - all data from 2017 to 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9fdd462-1f45-4252-aedc-fbc596abcd90,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=f5a0eaf1-deab-46bf-8776-42ad3beb9b46,2021-08-11T09:14:20.746Z,2021-08-17,,,CSV,,transport / mobility,traffic counts;national monitoring framework;cycling scotland,OGL3,,USMART API,True,,
1070,All-mode traffic data from 48-hour surveys across Scotland - all data from 2017 to 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9fdd462-1f45-4252-aedc-fbc596abcd90,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/12da6df6-7b38-4907-8f00-76a6c260b197/9/urql,2021-08-11T09:14:20.746Z,2021-08-17,,,JSON,,transport / mobility,traffic counts;national monitoring framework;cycling scotland,OGL3,,USMART API,True,,
1071,All-mode traffic data from 48-hour surveys across Scotland - all data from 2017 to 2021,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9fdd462-1f45-4252-aedc-fbc596abcd90,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=8fd87d6a-8a2c-49ee-906a-000b36699abd,2021-08-11T09:14:20.746Z,2021-08-17,,,XML,,transport / mobility,traffic counts;national monitoring framework;cycling scotland,OGL3,,USMART API,True,,
1072,All-mode traffic data from 48-hour surveys across Scotland in May 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=cd8d4580-827e-473a-ac43-b1bff21e4802,2020-06-23T13:45:58.596Z,2021-08-17,,,JSON,,transport / mobility,cycling scotland;data;national monitoring framework,OGL3,,USMART API,True,,
1073,All-mode traffic data from 48-hour surveys across Scotland in May 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=db36ee3c-89ea-45bd-9c36-a5baea139830,2020-06-23T13:45:58.596Z,2021-08-17,,,CSV,,transport / mobility,cycling scotland;data;national monitoring framework,OGL3,,USMART API,True,,
1074,All-mode traffic data from 48-hour surveys across Scotland in May 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=31cc3c72-9b5c-444f-a5fb-2d509a2571b8,2020-06-23T13:45:58.596Z,2021-08-17,,,XML,,transport / mobility,cycling scotland;data;national monitoring framework,OGL3,,USMART API,True,,
1075,"-	All organisations listed provide bike repair services 
-	All organisations listed have appropriate public liability insurance in place",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a0f61e40-cdff-4f2c-85e6-5245d1980b9b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=0473e05d-8f43-4b5f-9694-c307b79178ab,2021-04-08T15:10:01.596Z,2021-04-23,,,JSON,,transport / mobility,active travel;transport and travel in scotland,OGL3,,USMART API,True,,
1076,"-	All organisations listed provide bike repair services 
-	All organisations listed have appropriate public liability insurance in place",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a0f61e40-cdff-4f2c-85e6-5245d1980b9b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=0e015863-3700-4c04-954a-79c74dc7f6b9,2021-04-08T15:10:01.596Z,2021-04-23,,,XML,,transport / mobility,active travel;transport and travel in scotland,OGL3,,USMART API,True,,
1077,"-	All organisations listed provide bike repair services 
-	All organisations listed have appropriate public liability insurance in place",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a0f61e40-cdff-4f2c-85e6-5245d1980b9b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=b9a4e147-2393-4cf4-a1c6-1228053cbc76,2021-04-08T15:10:01.596Z,2021-04-23,,,CSV,,transport / mobility,active travel;transport and travel in scotland,OGL3,,USMART API,True,,
1078,Data from Transport and Travel in Scotland and the Scottish Household Survey relating to the number of bikes available for private use by Local Authority in 2018.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/e37ae792-6b5c-4a3f-9008-f550cac033fb,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=66c2ca92-773a-40d0-bb28-0423e73fc59a,2019-11-26T15:08:45.181Z,2021-09-14,,,CSV,,transport / mobility,active travel;government;scottish household survey,https://creativecommons.org/licenses/by/4.0/legalcode,,USMART API,True,,
